metric,value,model
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,0.9946332737030411,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9946714031971581,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.99644128113879,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.99822695035461,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973166368515205,qwen-2.5
auc_roc,0.99822695035461,qwen-2.5
auc_roc,0.9973404255319148,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9964285714285714,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973118279569892,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9990958408679927,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982300884955752,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9990958408679927,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9973166368515205,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9964285714285714,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.999092558983666,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9973404255319148,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,0.9964349376114082,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9990990990990991,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982014388489209,qwen-2.5
auc_roc,0.9964157706093191,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9955516014234875,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9964285714285714,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973118279569892,qwen-2.5
auc_roc,0.9990990990990991,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9981981981981982,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9964539007092198,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982300884955752,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973451327433629,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9955357142857143,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9981981981981982,qwen-2.5
auc_roc,0.9964285714285714,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.9973118279569892,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9973451327433629,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.997335701598579,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982300884955752,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.996383363471971,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9972924187725632,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982014388489209,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.99822695035461,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982014388489209,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973070017953322,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.997335701598579,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9964285714285714,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9973118279569892,qwen-2.5
auc_roc,0.9964476021314388,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9973118279569892,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982014388489209,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973404255319148,qwen-2.5
auc_roc,0.9990990990990991,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9973166368515205,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9964157706093191,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.99822695035461,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.99822695035461,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9981949458483754,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973404255319148,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9990942028985507,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982300884955752,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
