Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2024-05-22,4:45 PM,21 °C,17 °C,78 %,W,28 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,5:15 PM,20 °C,16 °C,78 %,W,28 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,5:45 PM,19 °C,16 °C,83 %,W,24 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,6:15 PM,19 °C,16 °C,83 %,W,26 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,6:45 PM,19 °C,16 °C,83 %,W,24 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,7:15 PM,18 °C,16 °C,88 %,W,15 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-22,7:45 PM,18 °C,16 °C,88 %,W,15 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-22,8:15 PM,18 °C,16 °C,88 %,W,9 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-22,8:45 PM,17 °C,16 °C,94 %,W,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-22,9:15 PM,17 °C,16 °C,94 %,WSW,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-22,9:45 PM,16 °C,15 °C,94 %,WSW,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-22,10:15 PM,15 °C,15 °C,100 %,WSW,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-22,10:45 PM,15 °C,15 °C,100 %,WSW,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-22,11:15 PM,18 °C,14 °C,77 %,SW,19 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-05-22,11:45 PM,18 °C,14 °C,77 %,WSW,17 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-05-23,12:15 AM,14 °C,14 °C,100 %,E,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,12:45 AM,14 °C,13 °C,94 %,S,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,1:15 AM,13 °C,13 °C,100 %,SSE,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,1:45 AM,13 °C,13 °C,100 %,S,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,2:15 AM,14 °C,13 °C,94 %,ESE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,2:45 AM,14 °C,14 °C,100 %,SE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,3:15 AM,14 °C,14 °C,100 %,ESE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,3:45 AM,14 °C,14 °C,100 %,E,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,4:15 AM,14 °C,14 °C,100 %,E,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,4:45 AM,15 °C,15 °C,100 %,SSE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Mostly Cloudy
2024-05-23,5:15 AM,15 °C,15 °C,100 %,E,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Mostly Cloudy
2024-05-23,5:45 AM,15 °C,15 °C,100 %,SE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Mostly Cloudy
2024-05-23,6:15 AM,15 °C,15 °C,100 %,ESE,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Mostly Cloudy
2024-05-23,6:45 AM,15 °C,15 °C,100 %,ESE,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,7:15 AM,17 °C,16 °C,94 %,ESE,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,7:45 AM,18 °C,17 °C,94 %,ESE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,8:15 AM,19 °C,16 °C,83 %,ESE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Mostly Cloudy
2024-05-23,8:45 AM,19 °C,16 °C,83 %,SE,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Mostly Cloudy
2024-05-23,9:15 AM,20 °C,16 °C,78 %,VAR,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,9:45 AM,20 °C,13 °C,64 %,W,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,10:15 AM,20 °C,13 °C,64 %,W,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,10:45 AM,20 °C,13 °C,64 %,WSW,13 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,11:15 AM,21 °C,14 °C,64 %,W,19 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,11:45 AM,21 °C,12 °C,56 %,W,17 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,12:15 PM,21 °C,13 °C,60 %,W,15 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,12:45 PM,22 °C,14 °C,60 %,W,15 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,1:15 PM,21 °C,14 °C,64 %,NW,15 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-23,1:45 PM,21 °C,14 °C,64 %,NW,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-23,2:15 PM,21 °C,15 °C,68 %,WNW,17 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,2:45 PM,22 °C,15 °C,64 %,WNW,17 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,3:15 PM,22 °C,16 °C,69 %,WNW,19 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,3:45 PM,21 °C,16 °C,73 %,WNW,20 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,4:15 PM,21 °C,17 °C,78 %,W,22 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,4:45 PM,21 °C,16 °C,73 %,WNW,20 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,5:15 PM,21 °C,15 °C,68 %,W,19 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,5:45 PM,21 °C,16 °C,73 %,W,19 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,6:15 PM,20 °C,16 °C,78 %,W,17 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,6:45 PM,20 °C,16 °C,78 %,W,13 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,7:15 PM,19 °C,17 °C,88 %,NW,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-23,7:45 PM,19 °C,17 °C,88 %,NW,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,8:15 PM,18 °C,17 °C,94 %,W,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,8:45 PM,18 °C,17 °C,94 %,W,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,9:15 PM,18 °C,17 °C,94 %,VAR,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-23,9:45 PM,17 °C,17 °C,100 %,S,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-23,10:15 PM,16 °C,16 °C,100 %,S,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-23,10:45 PM,15 °C,15 °C,100 %,SSE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-23,11:15 PM,15 °C,15 °C,100 %,VAR,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-23,11:45 PM,14 °C,14 °C,100 %,SE,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-24,12:15 AM,15 °C,15 °C,100 %,ESE,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,12:45 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,1:15 AM,15 °C,15 °C,100 %,ESE,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,1:45 AM,14 °C,14 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,2:15 AM,14 °C,14 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,2:45 AM,14 °C,14 °C,100 %,E,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,3:15 AM,14 °C,14 °C,100 %,VAR,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,3:45 AM,14 °C,14 °C,100 %,SSE,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,4:15 AM,13 °C,13 °C,100 %,ESE,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,4:45 AM,13 °C,13 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,5:15 AM,12 °C,12 °C,100 %,SE,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,5:45 AM,12 °C,12 °C,100 %,SE,9 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-24,6:15 AM,14 °C,14 °C,100 %,E,9 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-24,6:45 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-24,7:15 AM,15 °C,15 °C,100 %,SSE,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,7:45 AM,17 °C,17 °C,100 %,ESE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,8:15 AM,18 °C,16 °C,88 %,ESE,11 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,8:45 AM,19 °C,16 °C,83 %,ESE,13 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,9:15 AM,20 °C,14 °C,68 %,E,11 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-24,9:45 AM,21 °C,13 °C,60 %,E,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-24,10:15 AM,21 °C,14 °C,64 %,SSE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,10:45 AM,22 °C,14 °C,60 %,SSE,9 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,11:15 AM,21 °C,13 °C,60 %,S,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,11:45 AM,23 °C,14 °C,57 %,S,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,12:15 PM,23 °C,15 °C,61 %,W,11 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,12:45 PM,23 °C,15 °C,61 %,W,15 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,1:15 PM,23 °C,16 °C,65 %,WSW,15 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-24,1:45 PM,23 °C,16 °C,65 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-24,2:15 PM,23 °C,16 °C,65 %,WSW,19 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-24,2:45 PM,23 °C,16 °C,65 %,W,17 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,3:15 PM,23 °C,15 °C,61 %,W,15 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,3:45 PM,23 °C,15 °C,61 %,W,15 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,4:15 PM,23 °C,15 °C,61 %,W,13 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,4:45 PM,23 °C,14 °C,57 %,W,13 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,5:15 PM,22 °C,14 °C,60 %,W,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,5:45 PM,22 °C,16 °C,69 %,W,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,6:15 PM,21 °C,15 °C,68 %,W,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,6:45 PM,21 °C,16 °C,73 %,W,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,7:15 PM,20 °C,16 °C,78 %,WNW,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,7:45 PM,19 °C,16 °C,83 %,NW,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,8:15 PM,19 °C,16 °C,83 %,NW,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,8:45 PM,19 °C,16 °C,83 %,NNW,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,9:15 PM,19 °C,16 °C,83 %,SW,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,9:45 PM,18 °C,17 °C,94 %,W,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,10:15 PM,17 °C,17 °C,100 %,VAR,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,10:45 PM,17 °C,17 °C,100 %,S,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-24,11:15 PM,15 °C,15 °C,100 %,ESE,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-24,11:45 PM,15 °C,15 °C,100 %,SSE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-25,12:15 AM,17 °C,17 °C,100 %,ESE,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,12:45 AM,16 °C,16 °C,100 %,ESE,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-25,1:15 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-25,1:45 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-25,2:45 AM,15 °C,15 °C,100 %,E,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,3:15 AM,15 °C,15 °C,100 %,ENE,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,3:45 AM,16 °C,16 °C,100 %,E,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Light Rain
2024-05-25,4:15 AM,15 °C,15 °C,100 %,E,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Light Rain
2024-05-25,4:45 AM,15 °C,15 °C,100 %,ENE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,5:15 AM,15 °C,15 °C,100 %,SE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,5:45 AM,15 °C,15 °C,100 %,SE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,6:15 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,6:45 AM,15 °C,15 °C,100 %,E,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,7:15 AM,16 °C,16 °C,100 %,ESE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,7:45 AM,18 °C,17 °C,94 %,E,2 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,8:15 AM,19 °C,16 °C,83 %,ESE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,8:45 AM,20 °C,17 °C,83 %,ESE,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,9:15 AM,21 °C,17 °C,78 %,ESE,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,9:45 AM,20 °C,17 °C,83 %,SSE,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,10:15 AM,21 °C,17 °C,78 %,SSE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,10:45 AM,21 °C,17 °C,78 %,SSW,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Mostly Cloudy
2024-05-25,11:15 AM,22 °C,18 °C,78 %,W,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,11:45 AM,22 °C,18 °C,78 %,W,17 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,12:15 PM,22 °C,18 °C,78 %,W,17 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,12:45 PM,22 °C,18 °C,78 %,W,13 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,1:15 PM,23 °C,16 °C,65 %,W,7 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,1:45 PM,23 °C,15 °C,61 %,WSW,9 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,2:15 PM,23 °C,14 °C,57 %,W,15 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,2:45 PM,23 °C,14 °C,57 %,W,17 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,3:15 PM,23 °C,14 °C,57 %,W,19 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,3:45 PM,23 °C,14 °C,57 %,W,15 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,4:15 PM,23 °C,13 °C,53 %,WNW,15 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,4:45 PM,23 °C,14 °C,57 %,W,17 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,5:15 PM,22 °C,14 °C,60 %,W,17 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,5:45 PM,22 °C,14 °C,60 %,W,13 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,6:15 PM,21 °C,14 °C,64 %,W,15 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,6:45 PM,21 °C,14 °C,64 %,W,17 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,7:15 PM,20 °C,16 °C,78 %,W,15 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,7:45 PM,19 °C,16 °C,83 %,W,11 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,8:15 PM,18 °C,16 °C,88 %,WNW,9 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-25,8:45 PM,18 °C,16 °C,88 %,WNW,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,9:15 PM,18 °C,17 °C,94 %,W,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,9:45 PM,17 °C,16 °C,94 %,W,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,10:15 PM,17 °C,16 °C,94 %,W,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,10:45 PM,17 °C,16 °C,94 %,WNW,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-25,11:15 PM,16 °C,16 °C,100 %,VAR,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-25,11:45 PM,17 °C,17 °C,100 %,SE,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-26,12:15 AM,15 °C,15 °C,100 %,SSE,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-26,12:45 AM,14 °C,14 °C,100 %,SSW,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,1:15 AM,14 °C,14 °C,100 %,SSW,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,1:45 AM,14 °C,14 °C,100 %,E,2 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,2:15 AM,14 °C,14 °C,100 %,NNE,2 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,2:45 AM,14 °C,14 °C,100 %,E,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,3:15 AM,13 °C,13 °C,100 %,E,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,3:45 AM,13 °C,13 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,4:15 AM,13 °C,13 °C,100 %,E,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,4:45 AM,13 °C,13 °C,100 %,ESE,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,5:15 AM,13 °C,13 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,5:45 AM,14 °C,14 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,6:15 AM,14 °C,14 °C,100 %,E,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,6:45 AM,15 °C,15 °C,100 %,E,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,7:15 AM,16 °C,16 °C,100 %,ESE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,7:45 AM,18 °C,16 °C,88 %,E,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,8:15 AM,19 °C,16 °C,83 %,SE,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,8:45 AM,20 °C,16 °C,78 %,SSE,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-26,9:15 AM,20 °C,17 °C,83 %,SSW,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-26,9:45 AM,21 °C,16 °C,73 %,W,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-26,10:15 AM,21 °C,16 °C,73 %,WNW,9 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Partly Cloudy
2024-05-26,10:45 AM,22 °C,15 °C,64 %,WNW,11 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,11:15 AM,22 °C,16 °C,69 %,WNW,13 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,11:45 AM,22 °C,15 °C,64 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,12:15 PM,22 °C,16 °C,69 %,W,19 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,12:45 PM,22 °C,16 °C,69 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,1:15 PM,23 °C,15 °C,61 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,1:45 PM,22 °C,15 °C,64 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,2:15 PM,22 °C,16 °C,69 %,W,19 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,2:45 PM,22 °C,17 °C,73 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,3:15 PM,22 °C,17 °C,73 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,3:45 PM,22 °C,17 °C,73 %,W,15 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,4:15 PM,22 °C,18 °C,78 %,W,19 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,4:45 PM,22 °C,17 °C,73 %,W,17 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,5:15 PM,21 °C,17 °C,78 %,W,13 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,5:45 PM,21 °C,17 °C,78 %,W,15 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,6:15 PM,21 °C,17 °C,78 %,W,15 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,6:45 PM,21 °C,18 °C,83 %,W,13 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,7:15 PM,20 °C,17 °C,83 %,W,13 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-26,7:45 PM,19 °C,17 °C,88 %,W,9 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,8:15 PM,19 °C,17 °C,88 %,NW,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,8:45 PM,19 °C,17 °C,88 %,NW,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,9:15 PM,18 °C,17 °C,94 %,WSW,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,9:45 PM,18 °C,17 °C,94 %,W,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,10:15 PM,18 °C,17 °C,94 %,W,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,10:45 PM,18 °C,17 °C,94 %,WNW,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-26,11:15 PM,17 °C,16 °C,94 %,WNW,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-26,11:45 PM,15 °C,15 °C,100 %,SSE,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,12:15 AM,17 °C,16 °C,94 %,S,4 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-27,12:45 AM,15 °C,15 °C,100 %,SE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
